mgi_symbol,ensembl_gene_id,entrezgene_id,gene_biotype,chromosome_name,start_position,end_position
Upp1,ENSMUSG00000020407,22271,protein_coding,11,9068103,9086170
Timp4,ENSMUSG00000030317,110595,protein_coding,6,115218853,115229166
Rufy4,ENSMUSG00000061815,435626,protein_coding,1,74164700,74187382
Abca13,ENSMUSG00000004668,268379,protein_coding,11,9141942,9634259
Cxcr2,ENSMUSG00000026180,12765,protein_coding,1,74193150,74200405
Cxcr1,ENSMUSG00000048480,227288,protein_coding,1,74230944,74233790
Myrip,ENSMUSG00000041794,245049,protein_coding,9,120130579,120303907
Irf7,ENSMUSG00000025498,54123,protein_coding,7,140842619,140846394
Drd4,ENSMUSG00000025496,13491,protein_coding,7,140871919,140876377
Grin1,ENSMUSG00000026959,14810,protein_coding,2,25181193,25209199
Lrrc23,ENSMUSG00000030125,16977,protein_coding,6,124746826,124756690
P2rx1,ENSMUSG00000020787,18436,protein_coding,11,72889929,72906026
Spata20,ENSMUSG00000020867,217116,protein_coding,11,94369730,94377005
Cd4,ENSMUSG00000023274,12504,protein_coding,6,124841655,124865184
Itgae,ENSMUSG00000005947,16407,protein_coding,11,72981409,73038272
Cyp27a1,ENSMUSG00000026170,104086,protein_coding,1,74752733,74777051
Them7,ENSMUSG00000055312,74088,protein_coding,2,105054665,105210141
Pate14,ENSMUSG00000070313,235973,protein_coding,9,36547050,36554672
Syt8,ENSMUSG00000031098,55925,protein_coding,7,141988587,141994133
Trpv1,ENSMUSG00000005952,193034,protein_coding,11,73125118,73152068
Tnni2,ENSMUSG00000031097,21953,protein_coding,7,141995545,141998147
A630095N17Rik,ENSMUSG00000096094,381272,protein_coding,1,75196739,75208746
Or7g21,ENSMUSG00000059303,258557,protein_coding,9,19031678,19037234
Or7g22,ENSMUSG00000110621,258558,protein_coding,9,19047613,19051937
Prr33,ENSMUSG00000043795,677289,protein_coding,7,142044811,142060508
Tnnt3,ENSMUSG00000061723,21957,protein_coding,7,142052573,142069746
Trpv3,ENSMUSG00000043029,246788,protein_coding,11,73158214,73191189
Fbxo48,ENSMUSG00000044966,319701,protein_coding,11,16901375,16904772
Cnrip1,ENSMUSG00000044629,380686,protein_coding,11,17001586,17029371
Adam33,ENSMUSG00000027318,110751,protein_coding,2,130892511,130905734
Ccdc92b,ENSMUSG00000069814,432582,protein_coding,11,74510431,74532342
Gadd45a,ENSMUSG00000036390,13197,protein_coding,6,67012080,67014441
Sp100,ENSMUSG00000026222,20684,protein_coding,1,85577709,85637719
Trim43a,ENSMUSG00000090693,547109,protein_coding,9,88462944,88470872
Il12rb2,ENSMUSG00000018341,16162,protein_coding,6,67268302,67353172
Kcnb1,ENSMUSG00000050556,16500,protein_coding,2,166937889,167032075
Nipsnap3a,ENSMUSG00000015242,73398,protein_coding,4,52989272,53001162
Or13c7c,ENSMUSG00000111611,100040268,protein_coding,4,43830542,43840201
Llcfc1,ENSMUSG00000029867,76606,protein_coding,6,41661365,41662651
Th,ENSMUSG00000000214,21823,protein_coding,7,142446489,142484865
C130073F10Rik,ENSMUSG00000046133,242574,protein_coding,4,101747217,101760875
Pramel14,ENSMUSG00000078509,626943,protein_coding,4,143717689,143724200
Pramel24,ENSMUSG00000046435,277666,protein_coding,4,143446025,143455728
Nxpe5,ENSMUSG00000047592,381680,protein_coding,5,138224160,138251625
Gal3st4,ENSMUSG00000075593,330217,protein_coding,5,138263183,138271102
Pramel30,ENSMUSG00000078508,626995,protein_coding,4,144053558,144060035
1700022I11Rik,ENSMUSG00000028451,67317,protein_coding,4,42969604,42983640
Hjurp,ENSMUSG00000044783,212427,protein_coding,1,88190193,88205355
Calcoco2,ENSMUSG00000006056,76815,protein_coding,11,95990152,96002790
Hoxb13,ENSMUSG00000049604,15408,protein_coding,11,96085142,96088273
Alpl,ENSMUSG00000028766,11647,protein_coding,4,137469044,137523695
Vmn1r87,ENSMUSG00000070815,171261,protein_coding,7,12864831,12874084
Gpr146,ENSMUSG00000044197,80290,protein_coding,5,139363452,139382170
Elfn1,ENSMUSG00000048988,243312,protein_coding,5,139893698,139960477
Cabp5,ENSMUSG00000005649,29865,protein_coding,7,13132057,13142812
Lrrc46,ENSMUSG00000020878,69297,protein_coding,11,96925428,96932233
Tbx21,ENSMUSG00000001444,57765,protein_coding,11,96988897,97006157
Grifin,ENSMUSG00000036586,77998,protein_coding,5,140548874,140550826
Or4f14b,ENSMUSG00000094747,257956,protein_coding,2,111760461,111779785
Or4f6,ENSMUSG00000108827,258441,protein_coding,2,111834919,111843053
Ccl5,ENSMUSG00000035042,20304,protein_coding,11,83416604,83421344
Ccl9,ENSMUSG00000019122,20308,protein_coding,11,83463745,83469462
Atp9a,ENSMUSG00000027546,11981,protein_coding,2,168476358,168584329
Ccl6,ENSMUSG00000018927,20305,protein_coding,11,83478708,83483913
Adora1,ENSMUSG00000042429,11539,protein_coding,1,134126963,134163169
Card11,ENSMUSG00000036526,108723,protein_coding,5,140858745,140986337
Mib2,ENSMUSG00000029060,76580,protein_coding,4,155739134,155753655
Sdk1,ENSMUSG00000039683,330222,protein_coding,5,141227245,142201341
Hexim1,ENSMUSG00000048878,192231,protein_coding,11,103007057,103010551
Pwwp2b,ENSMUSG00000060260,101631,protein_coding,7,138828398,138849819
Elf3,ENSMUSG00000003051,13710,protein_coding,1,135181313,135186306
Papolb,ENSMUSG00000074817,56522,protein_coding,5,142511593,142515831
H2ac25,ENSMUSG00000078851,319162,protein_coding,11,58845511,58847656
Glp2r,ENSMUSG00000049928,93896,protein_coding,11,67552328,67661979
Vmn1r85,ENSMUSG00000070817,252909,protein_coding,7,12817240,12829100
Tnni1,ENSMUSG00000026418,21952,protein_coding,1,135707172,135738727
Acap3,ENSMUSG00000029033,140500,protein_coding,4,155976279,155991708
Rtn4rl1,ENSMUSG00000045287,237847,protein_coding,11,75084609,75158595
Sult2a5,ENSMUSG00000078799,434264,protein_coding,7,13357892,13404732
Ikzf1,ENSMUSG00000018654,22778,protein_coding,11,11634980,11722926
Sema3a,ENSMUSG00000028883,20346,protein_coding,5,13175381,13652533
Cbln4,ENSMUSG00000067578,228942,protein_coding,2,171878153,171885386
Tnfrsf4,ENSMUSG00000029075,22163,protein_coding,4,156098300,156101069
Tnfrsf18,ENSMUSG00000041954,21936,protein_coding,4,156110621,156113352
Klf17,ENSMUSG00000048626,75753,protein_coding,4,117615033,117622845
Sgca,ENSMUSG00000001508,20391,protein_coding,11,94853617,94867153
Dusp27,ENSMUSG00000026564,240892,protein_coding,1,165925717,165955491
Chgb,ENSMUSG00000027350,12653,protein_coding,2,132623198,132636999
Ptpn5,ENSMUSG00000030854,19259,protein_coding,7,46727543,46783432
Fam209,ENSMUSG00000027505,76426,protein_coding,2,172314440,172316251
Sphk1,ENSMUSG00000061878,20698,protein_coding,11,116421751,116427501
Vmn2r76,ENSMUSG00000091239,675969,protein_coding,7,85851232,85895516
Vmn2r53,ENSMUSG00000096002,637908,protein_coding,7,12296778,12342715
Or10ab4,ENSMUSG00000043855,257891,protein_coding,7,107649900,107655990
Fam151a,ENSMUSG00000034871,230579,protein_coding,4,106591086,106605489
Or5p58,ENSMUSG00000059031,258728,protein_coding,7,107692206,107696793
Gpx7,ENSMUSG00000028597,67305,protein_coding,4,108257587,108264158
Ccer2,ENSMUSG00000096257,100504112,protein_coding,7,28455599,28458393
Pck1,ENSMUSG00000027513,18534,protein_coding,2,172994841,173001066
Rab3b,ENSMUSG00000003411,69908,protein_coding,4,108736260,108800521
Lgals7,ENSMUSG00000053522,16858,protein_coding,7,28563278,28565709
Or10ag54,ENSMUSG00000070855,257875,protein_coding,2,87097878,87108606
Pramel6,ENSMUSG00000025838,347711,protein_coding,2,87336909,87341216
Or5w22,ENSMUSG00000061520,110511,protein_coding,2,87362140,87363397
Atp1b2,ENSMUSG00000041329,11932,protein_coding,11,69490562,69496768
Ryr3,ENSMUSG00000057378,20192,protein_coding,2,112461700,113047441
Actl7b,ENSMUSG00000070980,11471,protein_coding,4,56740005,56741443
Kcnj14,ENSMUSG00000058743,211480,protein_coding,7,45465884,45474206
Ankef1,ENSMUSG00000074771,319196,protein_coding,2,136343830,136404011
Syngr4,ENSMUSG00000040231,58867,protein_coding,7,45534646,45546138
Card9,ENSMUSG00000026928,332579,protein_coding,2,26242188,26250930
Pnma8b,ENSMUSG00000070802,434128,protein_coding,7,16678607,16682753
Pnma8a,ENSMUSG00000041141,71691,protein_coding,7,16693604,16698532
Pnma8c,ENSMUSG00000108348,105247240,protein_coding,7,16717011,16722077
Gjd2,ENSMUSG00000068615,14617,protein_coding,2,113840082,113844100
Sptlc3,ENSMUSG00000039092,228677,protein_coding,2,139335833,139479594
Or1r1,ENSMUSG00000049041,258705,protein_coding,11,73870793,73881233
Or1e1c,ENSMUSG00000063881,258924,protein_coding,11,73262072,73268662
Or52n4b,ENSMUSG00000060759,259143,protein_coding,7,108143734,108144705
Or13a25,ENSMUSG00000059136,258963,protein_coding,7,140239843,140258493
Or51q1,ENSMUSG00000094520,259122,protein_coding,7,103620359,103636747
Pde6g,ENSMUSG00000025386,18588,protein_coding,11,120338431,120344326
Pcsk2,ENSMUSG00000027419,18549,protein_coding,2,143388076,143658205
Cd300lf,ENSMUSG00000047798,246746,protein_coding,11,115007040,115024818
Meis2,ENSMUSG00000027210,17536,protein_coding,2,115693545,115896320
Slc2a9,ENSMUSG00000005107,117591,protein_coding,5,38506616,38660486
Otop1,ENSMUSG00000051596,21906,protein_coding,5,38433316,38461552
Ttll11,ENSMUSG00000026885,74410,protein_coding,2,35641253,35869925
Col26a1,ENSMUSG00000004415,140709,protein_coding,5,136770613,136912063
Morn5,ENSMUSG00000026894,75495,protein_coding,2,35939470,35969730
Btbd17,ENSMUSG00000000202,72014,protein_coding,11,114682043,114686771
Rnf121,ENSMUSG00000070426,75212,protein_coding,7,101668344,101714676
Cd300a,ENSMUSG00000034652,217303,protein_coding,11,114780867,114795480
Cd300lb,ENSMUSG00000063193,217304,protein_coding,11,114813607,114825212
Cd300ld,ENSMUSG00000034641,217305,protein_coding,11,114873100,114880748
Cd300e,ENSMUSG00000048498,217306,protein_coding,11,114942743,114957500
Otop2,ENSMUSG00000050201,237987,protein_coding,11,115197989,115223129
Ush1g,ENSMUSG00000045288,16470,protein_coding,11,115206018,115212867
Otop3,ENSMUSG00000018862,69602,protein_coding,11,115225557,115237753
Rab37,ENSMUSG00000020732,58222,protein_coding,11,114982257,115053062
Dlx4,ENSMUSG00000020871,13394,protein_coding,11,95031273,95037089
Agpat2,ENSMUSG00000026922,67512,protein_coding,2,26483069,26494429
Fank1,ENSMUSG00000053111,66930,protein_coding,7,133378590,133483261
Myl2,ENSMUSG00000013936,17906,protein_coding,5,122239014,122251535
Cfap61,ENSMUSG00000037143,78774,protein_coding,2,145776704,146056959
Icam2,ENSMUSG00000001029,15896,protein_coding,11,106268482,106278901
Odf3,ENSMUSG00000025482,69287,protein_coding,7,140427718,140430931
Tcf23,ENSMUSG00000006642,69852,protein_coding,5,31126006,31134362
Bmf,ENSMUSG00000040093,171543,protein_coding,2,118359238,118380168
Ifitm6,ENSMUSG00000059108,213002,protein_coding,7,140595612,140597837
Foxn1,ENSMUSG00000002057,15218,protein_coding,11,78248403,78277384
Nkx2-2,ENSMUSG00000027434,18088,protein_coding,2,147019466,147036163
Vmn2r63,ENSMUSG00000090751,435975,protein_coding,7,42546135,42583246
Foxa2,ENSMUSG00000037025,15376,protein_coding,2,147884797,147888889
Zscan4d,ENSMUSG00000090714,545913,protein_coding,7,10895301,10900086
Zscan4e,ENSMUSG00000095936,,protein_coding,7,11039241,11044609
Zscan4f,ENSMUSG00000070828,665902,protein_coding,7,11131842,11136245
Spdye4b,ENSMUSG00000029586,330228,protein_coding,5,143166772,143190830
Spdye4a,ENSMUSG00000039296,74673,protein_coding,5,143202071,143212645
Hbb-bs,ENSMUSG00000052305,15129,protein_coding,7,103475741,103477303
Hbb-y,ENSMUSG00000052187,15135,protein_coding,7,103500956,103502423
Trim34a,ENSMUSG00000056144,94094,protein_coding,7,103893664,103911441
Trim12c,ENSMUSG00000057143,319236,protein_coding,7,103987961,104002569
Trim30a,ENSMUSG00000030921,20128,protein_coding,7,104058232,104114400
Trim30d,ENSMUSG00000057596,209387,protein_coding,7,104119221,104157056
Micall2,ENSMUSG00000036718,231830,protein_coding,5,139692451,139722091
Wfikkn2,ENSMUSG00000044177,278507,protein_coding,11,94126782,94136831
Gm14137,ENSMUSG00000055926,623781,protein_coding,2,119004990,119008056
Ppp1r14d,ENSMUSG00000027317,72112,protein_coding,2,119048600,119060387
Dll4,ENSMUSG00000027314,54485,protein_coding,2,119156265,119166443
Btbd8,ENSMUSG00000111375,100503185,protein_coding,5,107585863,107659073
1700028K03Rik,ENSMUSG00000089798,76421,protein_coding,5,107682575,107699408
Pagr1a,ENSMUSG00000030680,,protein_coding,7,126614205,126616524
Vmn2r10,ENSMUSG00000067010,22307,protein_coding,5,109137929,109154393
Zg16,ENSMUSG00000049350,69036,protein_coding,7,126649328,126686500
Tmem74b,ENSMUSG00000044364,108832,protein_coding,2,151543928,151554077
Cd37,ENSMUSG00000030798,12493,protein_coding,7,44883056,44888539
Crybb3,ENSMUSG00000029352,12962,protein_coding,5,113223705,113229450
Izumo1,ENSMUSG00000064158,73456,protein_coding,7,45271235,45278247
Rundc3a,ENSMUSG00000006575,51799,protein_coding,11,102284229,102293381
Fut2,ENSMUSG00000055978,14344,protein_coding,7,45298015,45315818
2010109A12Rik,ENSMUSG00000029384,75610,protein_coding,5,93354377,93361334
Trim30b,ENSMUSG00000052749,244183,protein_coding,7,104004589,104019091
Or52ac1,ENSMUSG00000051182,258817,protein_coding,7,104244508,104250986
Nat14,ENSMUSG00000035285,269854,protein_coding,7,4925027,4928005
Pramel40,ENSMUSG00000095718,624421,protein_coding,5,94460534,94465114
Adam11,ENSMUSG00000020926,11488,protein_coding,11,102652265,102671088
Cacnb4,ENSMUSG00000017412,12298,protein_coding,2,52318332,52566843
Gpr179,ENSMUSG00000070337,217143,protein_coding,11,97222935,97242903
Gfy,ENSMUSG00000095276,100039953,protein_coding,7,44825773,44828993
Kash5,ENSMUSG00000038292,384619,protein_coding,7,44833048,44854316
Mycbpap,ENSMUSG00000039110,104601,protein_coding,11,94392173,94412568
Chad,ENSMUSG00000039084,12643,protein_coding,11,94455873,94459953
Cdc34b,ENSMUSG00000020870,,protein_coding,11,94632608,94633859
Itgb6,ENSMUSG00000026971,16420,protein_coding,2,60428636,60552987
Kirrel2,ENSMUSG00000036915,243911,protein_coding,7,30146959,30157115
Prodh2,ENSMUSG00000036892,56189,protein_coding,7,30193047,30212827
Arhgap33os,ENSMUSG00000062132,100504207,protein_coding,7,30214547,30221618
Npc1l1,ENSMUSG00000020447,237636,protein_coding,11,6161013,6180143
Dpp4,ENSMUSG00000035000,13482,protein_coding,2,62160417,62242575
Tmem233,ENSMUSG00000079278,545798,protein_coding,5,116176814,116221303
Or51v14,ENSMUSG00000045132,258808,protein_coding,7,103254102,103261741
Ankrd61,ENSMUSG00000029607,66729,protein_coding,5,143827559,143834503
Usp17le,ENSMUSG00000043073,625530,protein_coding,7,104417256,104426677
Usp17lb,ENSMUSG00000062369,381944,protein_coding,7,104489464,104491810
Rsph10b,ENSMUSG00000075569,18861,protein_coding,5,143869853,143922537
Abcb9,ENSMUSG00000029408,56325,protein_coding,5,124199593,124233861
Nsg2,ENSMUSG00000020297,18197,protein_coding,11,31950463,32009202
Il9r,ENSMUSG00000020279,16199,protein_coding,11,32137541,32150279
Plcb2,ENSMUSG00000040061,18796,protein_coding,2,118537998,118558919
Ankrd36,ENSMUSG00000020481,76389,protein_coding,11,5519684,5639337
Ccdc9b,ENSMUSG00000045838,214239,protein_coding,2,118584639,118593142
Cmklr1,ENSMUSG00000042190,14747,protein_coding,5,113750415,113788487
Kcnq1,ENSMUSG00000009545,16535,protein_coding,7,142660099,142980779
Selplg,ENSMUSG00000048163,20345,protein_coding,5,113956597,113970705
Cdkn1c,ENSMUSG00000037664,12577,protein_coding,7,143012076,143014787
Slc22a18,ENSMUSG00000000154,18400,protein_coding,7,143027473,143053071
Lair1,ENSMUSG00000055541,52855,protein_coding,7,4006401,4066203
Slc32a1,ENSMUSG00000037771,22348,protein_coding,2,158452687,158457668
Arhgap40,ENSMUSG00000074625,545481,protein_coding,2,158354716,158392682
Gdf5,ENSMUSG00000038259,14563,protein_coding,2,155782943,155787287
Slc5a1,ENSMUSG00000011034,20537,protein_coding,5,33261563,33320214
Ryr1,ENSMUSG00000030592,20190,protein_coding,7,28702769,28824604
Adgrf3,ENSMUSG00000067642,381628,protein_coding,5,30398429,30410720
Il36b,ENSMUSG00000026985,69677,protein_coding,2,24043173,24050531
Or4k35,ENSMUSG00000074965,258391,protein_coding,2,111095291,111104451
Prdm8,ENSMUSG00000035456,77630,protein_coding,5,98315057,98336850
Or4c127,ENSMUSG00000051313,258976,protein_coding,2,89830489,89838635
Or4b1,ENSMUSG00000075065,258987,protein_coding,2,89975599,89983435
Hrh3,ENSMUSG00000039059,99296,protein_coding,2,179741258,179746281
Nol4l,ENSMUSG00000061411,329540,protein_coding,2,153249382,153371891
Eng,ENSMUSG00000026814,13805,protein_coding,2,32536607,32572681
Mllt10,ENSMUSG00000026743,17354,protein_coding,2,18060048,18217199
Ube2l6,ENSMUSG00000027078,56791,protein_coding,2,84629172,84640679
Smtnl1,ENSMUSG00000027077,68678,protein_coding,2,84641520,84652996
A930018P22Rik,ENSMUSG00000032671,68243,protein_coding,2,103953114,103955094
3300002I08Rik,ENSMUSG00000063364,69277,protein_coding,2,150152855,150204685
Zfp968,ENSMUSG00000078898,100043914,protein_coding,2,175214229,175230029
Gm14325,ENSMUSG00000095362,329575,protein_coding,2,177473584,177482129
Zfp971,ENSMUSG00000074519,626848,protein_coding,2,177665077,177675815
Cyp24a1,ENSMUSG00000038567,13081,protein_coding,2,170324628,170339065
Mertk,ENSMUSG00000014361,17289,protein_coding,2,128540876,128644814
Fbln7,ENSMUSG00000027386,70370,protein_coding,2,128704901,128738954
Ggt7,ENSMUSG00000027603,207182,protein_coding,2,155332299,155360157
Mmp24,ENSMUSG00000027612,17391,protein_coding,2,155617262,155660286
Xirp2,ENSMUSG00000027022,241431,protein_coding,2,67004178,67356959
Il2ra,ENSMUSG00000026770,16184,protein_coding,2,11647618,11698004
Gm14410,ENSMUSG00000078870,100043403,protein_coding,2,176875246,176898253
Mrc1,ENSMUSG00000026712,17533,protein_coding,2,14234203,14336868
Skida1,ENSMUSG00000054074,72668,protein_coding,2,18045487,18053862
Upf2,ENSMUSG00000043241,326622,protein_coding,2,5956280,6061514
Pip4k2a,ENSMUSG00000026737,18718,protein_coding,2,18847066,19002937
Ajm1,ENSMUSG00000029419,381353,protein_coding,2,25465428,25471769
Sohlh1,ENSMUSG00000059625,227631,protein_coding,2,25733007,25737260
Kcnt1,ENSMUSG00000058740,227632,protein_coding,2,25753746,25808285
Ccdc187,ENSMUSG00000048038,329366,protein_coding,2,26133481,26184569
Phf19,ENSMUSG00000026873,74016,protein_coding,2,34783769,34804038
AI182371,ENSMUSG00000035875,98870,protein_coding,2,34971873,34991555
Scn1a,ENSMUSG00000064329,20265,protein_coding,2,66101122,66271184
Prdx6b,ENSMUSG00000050114,320769,protein_coding,2,80122816,80125700
Tfpi,ENSMUSG00000027082,21788,protein_coding,2,84263199,84307119
Ttbk2,ENSMUSG00000090100,140810,protein_coding,2,120563297,120681085
Fam227b,ENSMUSG00000027209,75823,protein_coding,2,125825403,125993924
Fgf7,ENSMUSG00000027208,14178,protein_coding,2,125876578,125933105
Acoxl,ENSMUSG00000027380,74121,protein_coding,2,127680796,127965793
